conceptual_clarity_level,attention_span_category,retention_strength,problem_solving_speed_sec,error_pattern,growth_slope,response_to_feedback,revisions_per_week,days_between_revisions,method_of_revision,question_asking_nature,self_assessment_accuracy,exploration_tendency,teacher_relationship_quality,peer_learning_behavior,communication_clarity,discussion_engagement,test_anxiety_level,resilience_after_failure,motivation_intrinsic_vs_extrinsic,achievement_orientation,emotional_self_awareness,device_access_type,preferred_edtech_apps,digital_distraction_level,input_method_preference,highest_academic_level,study_space_quality,academic_pressure_at_home,family_responsibilities_hrs,support_system_strength,content_type_preference,knowledge_graph_nodes_covered,ongoing_concept,metacognitive_skill_level,next_section,difficulty,board_exam_importance,olympiad_importance,avg_study_time_min,interest_evoking,curiosity_evoking,critical_reasoning_needed,inquiry_learning_scope,example_availability
1,1,22.0,595,calculation,-0.22,1,0,14,['flashcards'],1,-38.0,1,1,1,1,1,5,1,0.01,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,9,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
1,1,31.0,575,calculation,-0.16,1,0,14,['flashcards'],1,-33.0,1,1,1,1,1,5,1,0.06,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,7,1,['video'],['Sundial'],Water Clock,1,Real-Life Application,5,5,1,1,1,1,1,1,1
1,1,25.0,580,calculation,-0.2,1,0,14,['flashcards'],1,-36.0,1,1,1,1,1,5,1,0.05,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,5,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
3,2,60.0,390,careless,0.2,3,1,5,"['spaced_repetition', 'summarization']",2,3.0,2,3,2,3,2,3,3,0.5,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum']",Time Period of Pendulum,2,Explanation (with analogies),3,4,1,2,3,2,2,3,4
4,3,80.0,270,conceptual,0.35,4,2,3,"['active_recall', 'practice_tests']",3,11.0,3,4,2,4,3,2,4,0.75,2,4,2,"['KhanAcademy', 'YouTube', 'WolframAlpha']",2,typing,bachelor,4,3,1,3,"['video', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,3,Intuition,2,3,4,3,4,3,3,4,5
3,2,66.0,365,careless,0.26,3,2,4,"['spaced_repetition', 'summarization']",2,5.5,2,3,2,3,2,3,3,0.62,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed']",SI Unit of Time,2,Intuition,3,4,1,2,3,2,2,3,4
5,3,94.0,200,conceptual,0.54,5,3,2,"['active_recall', 'practice_tests', 'group_study']",3,21.0,5,5,3,5,5,1,5,0.96,3,5,2,"['KhanAcademy', 'Desmos', 'GeoGebra']",1,typing,phd,5,1,0,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,5,Logical Flow,1,2,5,5,5,5,5,5,5
3,2,63.0,380,careless,0.23,3,2,4,"['spaced_repetition', 'summarization']",2,5.0,2,3,2,3,2,3,3,0.57,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time']",Uniform Linear Motion,2,Real-Life Application,3,4,1,2,3,2,2,3,4
1,1,20.0,590,calculation,-0.2,1,0,14,['flashcards'],1,-37.0,1,1,1,1,1,5,1,0.01,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,9,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
2,1,38.0,550,calculation,-0.1,1,0,14,['flashcards'],1,-30.0,1,1,1,1,1,5,1,0.07,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,4,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
2,1,36.0,560,calculation,-0.14,1,0,13,['flashcards'],1,-31.0,1,1,1,1,1,5,1,0.07,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,6,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
2,1,34.0,565,calculation,-0.12,1,0,13,['flashcards'],1,-31.0,1,1,1,1,1,5,1,0.07,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,6,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
3,2,61.0,400,careless,0.21,3,1,5,"['spaced_repetition', 'summarization']",2,3.0,2,3,2,3,2,3,3,0.52,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum']",Time Period of Pendulum,2,Explanation (with analogies),3,4,1,2,3,2,2,3,4
1,1,20.0,585,calculation,-0.2,1,0,14,['flashcards'],1,-36.0,1,1,1,1,1,5,1,0.04,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,8,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
4,3,75.0,280,conceptual,0.35,4,2,3,"['active_recall', 'practice_tests']",3,8.0,3,4,2,4,3,2,4,0.75,2,4,2,"['KhanAcademy', 'YouTube', 'WolframAlpha']",2,typing,bachelor,4,3,1,3,"['video', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,3,Explanation (with analogies),2,3,4,3,4,3,3,4,5
4,3,82.0,245,conceptual,0.42,4,2,3,"['active_recall', 'practice_tests']",3,13.0,3,4,2,4,3,2,4,0.82,2,4,2,"['KhanAcademy', 'YouTube', 'WolframAlpha']",2,typing,bachelor,4,3,1,3,"['video', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,3,Real-Life Application,2,3,4,3,4,3,3,4,5
2,1,40.0,560,calculation,-0.1,1,0,14,['flashcards'],1,-30.0,1,1,1,1,1,5,1,0.07,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,4,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
3,2,69.0,350,careless,0.29,3,2,4,"['spaced_repetition', 'summarization']",2,5.5,2,3,2,3,2,3,3,0.62,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed']",SI Unit of Time,2,What-if Scenarios,3,4,1,2,3,2,2,3,4
4,3,74.0,295,conceptual,0.33,4,2,4,"['active_recall', 'practice_tests']",3,7.0,3,4,2,4,3,2,4,0.73,2,4,2,"['KhanAcademy', 'YouTube', 'WolframAlpha']",2,typing,bachelor,4,3,1,3,"['video', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,3,Explanation (with analogies),2,3,4,3,4,3,3,4,5
1,1,25.0,580,calculation,-0.22,1,0,14,['flashcards'],1,-38.0,1,1,1,1,1,5,1,0.01,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,9,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
3,2,64.0,375,careless,0.24,3,2,4,"['spaced_repetition', 'summarization']",2,5.0,2,3,2,3,2,3,3,0.58,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,2,Explanation (with analogies),3,4,1,2,3,2,2,3,4
2,1,34.0,570,calculation,-0.12,1,0,13,['flashcards'],1,-30.0,1,1,1,1,1,5,1,0.07,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,6,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
2,1,39.0,555,calculation,-0.11,1,0,14,['flashcards'],1,-30.0,1,1,1,1,1,5,1,0.07,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,6,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
3,2,66.0,370,careless,0.26,3,2,4,"['spaced_repetition', 'summarization']",2,5.5,2,3,2,3,2,3,3,0.62,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time']",Uniform Linear Motion,2,Real-Life Application,3,4,1,2,3,2,2,3,4
2,1,38.0,550,calculation,-0.14,1,0,13,['flashcards'],1,-31.0,1,1,1,1,1,5,1,0.07,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,6,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
1,1,32.0,560,calculation,-0.12,1,0,13,['flashcards'],1,-30.0,1,1,1,1,1,5,1,0.07,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,6,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
2,1,42.0,540,calculation,-0.08,1,0,14,['flashcards'],1,-30.0,1,1,1,1,1,5,1,0.07,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,7,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
3,2,58.0,410,careless,0.17,3,1,6,"['spaced_repetition', 'summarization']",2,1.0,2,3,2,3,2,3,3,0.42,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum']",Time Period of Pendulum,2,Intuition,3,4,1,2,3,2,2,3,4
3,2,64.0,380,careless,0.24,3,2,4,"['spaced_repetition', 'summarization']",2,5.0,2,3,2,3,2,3,3,0.58,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time']",Uniform Linear Motion,2,Explanation (with analogies),3,4,1,2,3,2,2,3,4
3,2,59.0,400,careless,0.2,3,1,5,"['spaced_repetition', 'summarization']",2,3.0,2,3,2,3,2,3,3,0.52,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum']",Time Period of Pendulum,2,What-if Scenarios,3,4,1,2,3,2,2,3,3
3,2,61.0,370,careless,0.21,3,1,5,"['spaced_repetition', 'summarization']",2,3.0,2,3,2,3,2,3,3,0.52,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum']",Time Period of Pendulum,2,Logical Flow,3,4,1,2,3,2,2,3,4
3,2,66.0,375,careless,0.26,3,2,4,"['spaced_repetition', 'summarization']",2,5.5,2,3,2,3,2,3,3,0.62,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed']",SI Unit of Time,2,"Details (facts, sub-concepts)",3,4,1,2,3,2,2,3,4
1,1,29.0,580,calculation,-0.16,1,0,14,['flashcards'],1,-34.0,1,1,1,1,1,5,1,0.07,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,7,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
1,1,31.0,575,calculation,-0.12,1,0,13,['flashcards'],1,-31.0,1,1,1,1,1,5,1,0.07,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,6,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
4,3,80.0,265,conceptual,0.38,4,2,3,"['active_recall', 'practice_tests']",3,11.0,3,4,2,4,3,2,4,0.78,2,4,2,"['KhanAcademy', 'YouTube', 'WolframAlpha']",2,typing,bachelor,4,3,1,3,"['video', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,3,"Details (facts, sub-concepts)",2,3,4,3,4,3,3,4,5
2,1,35.0,570,calculation,-0.12,1,0,13,['flashcards'],1,-31.0,1,1,1,1,1,5,1,0.07,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,6,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
4,3,84.0,245,conceptual,0.44,5,2,3,"['active_recall', 'practice_tests', 'group_study']",3,14.0,4,4,2,4,3,2,4,0.84,2,4,2,"['KhanAcademy', 'YouTube', 'WolframAlpha']",2,typing,bachelor,4,3,1,3,"['video', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,3,Logical Flow,2,3,4,3,4,3,3,4,5
2,1,49.0,515,calculation,-0.01,2,0,13,['flashcards'],1,-21.0,1,2,1,2,1,5,2,0.2,1,2,1,"['Quizlet', 'KhanAcademy', 'Brainly']",4,writing,high_school,2,4,3,2,"['video', 'text']","['Sundial', 'Water Clock']",Hourglass,1,Explanation (with analogies),4,5,1,2,2,1,2,1,3
3,2,61.0,385,careless,0.21,3,1,5,"['spaced_repetition', 'summarization']",2,3.0,2,3,2,3,2,3,3,0.52,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum']",Time Period of Pendulum,2,Explanation (with analogies),3,4,1,2,3,2,2,3,4
2,1,35.0,575,calculation,-0.12,1,0,13,['flashcards'],1,-31.0,1,1,1,1,1,5,1,0.07,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,6,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
1,1,25.0,580,calculation,-0.21,1,0,14,['flashcards'],1,-38.0,1,1,1,1,1,5,1,0.01,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,9,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
3,2,65.0,340,careless,0.25,3,2,4,"['spaced_repetition', 'summarization']",2,5.0,2,3,2,3,2,3,3,0.6,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed']",SI Unit of Time,2,What-if Scenarios,3,4,1,2,3,2,2,3,4
1,1,33.0,570,calculation,-0.15,1,0,14,['flashcards'],1,-33.0,1,1,1,1,1,5,1,0.06,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,7,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
3,2,64.0,375,careless,0.24,3,2,4,"['spaced_repetition', 'summarization']",2,5.0,2,3,2,3,2,3,3,0.58,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,2,Real-Life Application,3,4,1,2,3,2,2,3,4
3,2,66.0,360,careless,0.26,3,2,4,"['spaced_repetition', 'summarization']",2,5.5,2,3,2,3,2,3,3,0.62,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed']",SI Unit of Time,2,Concept Definition,3,4,1,2,3,2,2,3,4
3,2,63.0,380,careless,0.23,3,2,4,"['spaced_repetition', 'summarization']",2,5.0,2,3,2,3,2,3,3,0.57,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time']",Uniform Linear Motion,2,Explanation (with analogies),3,4,1,2,3,2,2,3,4
1,1,24.0,585,calculation,-0.22,1,0,14,['flashcards'],1,-38.0,1,1,1,1,1,5,1,0.01,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,9,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
1,1,31.0,575,calculation,-0.16,1,0,14,['flashcards'],1,-33.0,1,1,1,1,1,5,1,0.06,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,7,1,['video'],['Sundial'],Water Clock,1,Concept Definition,5,5,1,1,1,1,1,1,1
4,3,73.0,290,conceptual,0.34,4,2,4,"['active_recall', 'practice_tests']",3,7.0,3,4,2,4,3,2,4,0.73,2,4,2,"['KhanAcademy', 'YouTube', 'WolframAlpha']",2,typing,bachelor,4,3,1,3,"['video', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,3,MCQs,2,3,4,3,4,3,3,4,5
3,2,69.0,345,careless,0.29,3,2,4,"['spaced_repetition', 'summarization']",2,5.5,2,3,2,3,2,3,3,0.62,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed']",SI Unit of Time,2,What-if Scenarios,3,4,1,2,3,2,2,3,3
2,1,38.0,555,calculation,-0.14,1,0,13,['flashcards'],1,-31.0,1,1,1,1,1,5,1,0.07,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,6,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
4,3,83.0,245,conceptual,0.43,5,3,2,"['active_recall', 'practice_tests', 'group_study']",3,14.0,4,5,3,5,5,1,5,0.94,3,5,2,"['KhanAcademy', 'Desmos', 'GeoGebra']",1,typing,master,5,1,0,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,5,Logical Flow,1,2,5,5,5,5,5,5,5
1,1,26.0,585,calculation,-0.19,1,0,14,['flashcards'],1,-37.0,1,1,1,1,1,5,1,0.04,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,8,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
2,1,35.0,560,calculation,-0.1,1,0,14,['flashcards'],1,-30.0,1,1,1,1,1,5,1,0.07,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,4,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
1,1,29.0,580,calculation,-0.16,1,0,14,['flashcards'],1,-34.0,1,1,1,1,1,5,1,0.06,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,7,1,['video'],['Sundial'],Water Clock,1,Intuition,5,5,1,1,1,1,1,1,1
3,2,55.0,410,careless,0.15,3,1,6,"['spaced_repetition', 'summarization']",2,1.0,2,3,2,3,2,3,3,0.4,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum']",Speed,2,Explanation (with analogies),3,4,1,2,3,2,2,3,4
1,1,20.0,590,calculation,-0.22,1,0,14,['flashcards'],1,-38.0,1,1,1,1,1,5,1,0.01,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,9,1,['video'],['Sundial'],Water Clock,1,Concept Definition,5,5,1,1,1,1,1,1,1
5,3,93.0,210,conceptual,0.51,5,3,2,"['active_recall', 'practice_tests', 'group_study']",3,21.0,5,5,3,5,5,1,5,0.96,3,5,2,"['KhanAcademy', 'Desmos', 'WolframAlpha']",1,typing,phd,5,1,0,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,5,Real-Life Application,1,2,5,5,5,5,5,5,5
1,1,25.0,585,calculation,-0.2,1,0,14,['flashcards'],1,-35.0,1,1,1,1,1,5,1,0.05,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,5,1,['video'],['Sundial'],Water Clock,1,Intuition,5,5,1,1,1,1,1,1,1
1,1,21.0,590,calculation,-0.2,1,0,14,['flashcards'],1,-38.0,1,1,1,1,1,5,1,0.01,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,9,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
1,1,21.0,590,calculation,-0.24,1,0,14,['flashcards'],1,-39.0,1,1,1,1,1,5,1,0.01,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,9,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
2,1,45.0,525,calculation,-0.03,2,0,10,['flashcards'],1,-23.0,1,2,1,2,1,5,2,0.21,1,2,1,"['Quizlet', 'KhanAcademy', 'Brainly']",4,writing,high_school,2,4,3,2,"['video', 'text']",['Sundial'],Water Clock,1,Explanation (with analogies),4,5,1,2,2,1,2,1,3
3,2,60.0,380,careless,0.2,3,1,5,"['spaced_repetition', 'summarization']",2,3.0,2,3,2,3,2,3,3,0.5,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed']",SI Unit of Time,2,Logical Flow,3,4,1,2,3,2,2,3,4
4,3,84.0,245,conceptual,0.44,5,3,2,"['active_recall', 'practice_tests', 'group_study']",3,14.5,4,5,3,4,3,2,4,0.84,2,4,2,"['KhanAcademy', 'YouTube', 'WolframAlpha']",2,typing,bachelor,4,3,1,3,"['video', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,3,"Details (facts, sub-concepts)",2,3,4,3,4,3,3,4,5
3,2,62.0,400,careless,0.22,3,1,5,"['spaced_repetition', 'summarization']",2,3.5,2,3,2,3,2,3,3,0.56,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,2,Explanation (with analogies),3,4,1,2,3,2,2,3,4
3,2,63.0,380,careless,0.23,3,2,4,"['spaced_repetition', 'summarization']",2,4.0,2,3,2,3,2,3,3,0.57,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,2,Real-Life Application,3,4,1,2,3,2,2,3,4
3,2,58.0,400,careless,0.18,3,1,6,"['spaced_repetition', 'summarization']",2,2.0,2,3,2,3,2,3,3,0.45,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum']",Time Period of Pendulum,2,Explanation (with analogies),3,4,1,2,3,2,2,3,4
2,1,38.0,550,calculation,-0.13,1,0,13,['flashcards'],1,-30.0,1,1,1,1,1,5,1,0.07,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,6,1,['video'],['Sundial'],Water Clock,1,Real-Life Application,5,5,1,1,1,1,1,1,1
4,2,74.0,310,conceptual,0.33,4,2,4,"['active_recall', 'practice_tests']",3,7.0,3,4,2,4,3,2,4,0.73,2,4,2,"['KhanAcademy', 'YouTube', 'WolframAlpha']",2,typing,bachelor,4,3,1,3,"['video', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,3,Concept Definition,2,3,4,3,4,3,3,4,5
2,1,38.0,550,calculation,-0.1,1,0,14,['flashcards'],1,-30.0,1,1,1,1,1,5,1,0.07,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,4,1,['video'],['Sundial'],Water Clock,1,"Details (facts, sub-concepts)",5,5,1,1,1,1,1,1,1
2,1,38.0,550,calculation,-0.13,1,0,13,['flashcards'],1,-31.0,1,1,1,1,1,5,1,0.07,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,6,1,['video'],['Sundial'],Water Clock,1,Real-Life Application,5,5,1,1,1,1,1,1,1
